Data,Vendedor,Produto,Valor Unitario,Quantidade Vendida,Faturamento,Lucro,Forma de Pagamento,Local da venda,Unnamed: 0
8/4/2020,João Lira - 17278283926,Celular,R$ 300,4,R$ 1.200,R$ 500,Cartão de Crédito,Rio Grande do Norte (RN),91
8/4/2020,João Martins - 16337283762,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Rio Grande do Sul (RS),10
8/4/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 400,Cartão de Crédito,Rondônia (RO),23
8/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,1,R$ 300,R$ 200,Cartão de Crédito,Roraima (RR),52
8/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Santa Catarina (SC),52
8/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,5,R$ 3.500,R$ 1.800,Cartão de Crédito,São Paulo (SP),39
8/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,7,R$ 2.100,R$ 500,Cartão de Crédito,Sergipe (SE),15
8/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 200,Boleto,Tocantins (TO),44
8/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,4,R$ 2.800,R$ 900,Cartão de Crédito,Acre (AC),6
8/4/2020,João Lira - 17278283926,Celular,R$ 300,9,R$ 2.700,R$ 1.500,Cartão de Crédito,Alagoas (AL),3
8/4/2020,João Lira - 17278283926,Tablet,R$ 500,6,R$ 3.000,R$ 1.500,Cartão de Crédito,Amapá (AP),8
8/4/2020,João Lira - 17278283926,Notebook,R$ 700,6,R$ 4.200,R$ 1.500,Cartão de Crédito,Amazonas (AM),21
8/4/2020,João Martins - 16337283762,Celular,R$ 300,0,R$ 0,R$ 0,Boleto,Bahia (BA),57
8/4/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Ceará (CE),43
8/4/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 400,Cartão de Crédito,Distrito Federal (DF),83
8/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,1,R$ 300,R$ 200,Boleto,Espírito Santo (ES),77
8/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Goiás (GO),58
8/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,4,R$ 2.800,R$ 600,Cartão de Crédito,Maranhão (MA),93
8/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,1,R$ 300,R$ 200,Cartão de Crédito,Mato Grosso (MT),73
8/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 200,Boleto,Mato Grosso do Sul (MS),0
8/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Minas Gerais (MG),17
8/4/2020,João Lira - 17278283926,Celular,R$ 300,2,R$ 600,R$ 300,Cartão de Crédito,Pará (PA),67
8/4/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 300,Cartão de Crédito,Paraíba (PB),49
8/4/2020,João Lira - 17278283926,Notebook,R$ 700,3,R$ 2.100,R$ 700,Cartão de Crédito,Paraná (PR),50
8/4/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Pernambuco (PE),7
8/4/2020,João Lira - 17278283926,Tablet,R$ 500,3,R$ 1.500,R$ 700,Boleto,Piauí (PI),4
8/4/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 400,Cartão de Crédito,Rio de Janeiro (RJ),17
9/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,2,R$ 600,R$ 200,Boleto,Rio Grande do Norte (RN),16
9/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Rio Grande do Sul (RS),32
9/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Rondônia (RO),36
9/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,7,R$ 2.100,R$ 1.000,Cartão de Crédito,Roraima (RR),72
9/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,6,R$ 3.000,R$ 600,Boleto,Santa Catarina (SC),68
9/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,2,R$ 1.400,R$ 800,Cartão de Crédito,São Paulo (SP),45
9/4/2020,João Lira - 17278283926,Celular,R$ 300,4,R$ 1.200,R$ 700,Cartão de Crédito,Sergipe (SE),80
9/4/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 500,Boleto,Tocantins (TO),2
9/4/2020,João Lira - 17278283926,Notebook,R$ 700,3,R$ 2.100,R$ 800,Boleto,Tocantins (TO),92
9/4/2020,João Martins - 16337283762,Celular,R$ 300,9,R$ 2.700,R$ 500,Boleto,Acre (AC),17
9/4/2020,João Martins - 16337283762,Tablet,R$ 500,3,R$ 1.500,R$ 300,Cartão de Crédito,Alagoas (AL),53
9/4/2020,João Lira - 17278283926,Notebook,R$ 700,5,R$ 3.500,R$ 2.000,Cartão de Crédito,Amapá (AP),59
9/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,4,R$ 1.200,R$ 600,Cartão de Crédito,Amazonas (AM),59
9/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Bahia (BA),38
9/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,1,R$ 700,R$ 300,Cartão de Crédito,Ceará (CE),52
9/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,7,R$ 2.100,R$ 400,Cartão de Crédito,Distrito Federal (DF),7
9/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 500,Cartão de Crédito,Espírito Santo (ES),55
9/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,7,R$ 4.900,R$ 3.200,Cartão de Crédito,Goiás (GO),87
9/4/2020,João Lira - 17278283926,Celular,R$ 300,5,R$ 1.500,R$ 400,Cartão de Crédito,Maranhão (MA),44
9/4/2020,João Lira - 17278283926,Tablet,R$ 500,6,R$ 3.000,R$ 800,Cartão de Crédito,Mato Grosso (MT),43
9/4/2020,João Lira - 17278283926,Notebook,R$ 700,8,R$ 5.600,R$ 1.200,Boleto,Mato Grosso do Sul (MS),10
9/4/2020,João Martins - 16337283762,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Minas Gerais (MG),26
9/4/2020,João Martins - 16337283762,Tablet,R$ 500,2,R$ 1.000,R$ 400,Boleto,Pará (PA),70
9/4/2020,João Martins - 16337283762,Notebook,R$ 700,2,R$ 1.400,R$ 300,Boleto,Paraíba (PB),28
9/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Paraná (PR),1
9/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Pernambuco (PE),53
9/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,6,R$ 4.200,R$ 2.100,Boleto,Piauí (PI),59
9/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,2,R$ 600,R$ 100,Cartão de Crédito,Rio de Janeiro (RJ),78
9/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Rio Grande do Norte (RN),42
9/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,3,R$ 2.100,R$ 500,Boleto,Rio Grande do Sul (RS),90
9/4/2020,João Lira - 17278283926,Celular,R$ 300,3,R$ 900,R$ 300,Cartão de Crédito,Rondônia (RO),68
9/4/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 700,Cartão de Crédito,Roraima (RR),56
9/4/2020,João Lira - 17278283926,Notebook,R$ 700,3,R$ 2.100,R$ 700,Cartão de Crédito,Santa Catarina (SC),20
9/4/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,São Paulo (SP),99
9/4/2020,João Martins - 16337283762,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Sergipe (SE),27
9/4/2020,João Martins - 16337283762,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Tocantins (TO),46
10/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Acre (AC),43
10/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Alagoas (AL),21
10/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Amapá (AP),74
10/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,5,R$ 1.500,R$ 400,Cartão de Crédito,Amazonas (AM),2
10/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,3,R$ 1.500,R$ 800,Cartão de Crédito,Bahia (BA),97
10/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,4,R$ 2.800,R$ 1.100,Cartão de Crédito,Ceará (CE),40
10/4/2020,João Lira - 17278283926,Celular,R$ 300,5,R$ 1.500,R$ 500,Cartão de Crédito,Distrito Federal (DF),59
10/4/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 300,Cartão de Crédito,Espírito Santo (ES),38
10/4/2020,João Lira - 17278283926,Notebook,R$ 700,3,R$ 2.100,R$ 800,Boleto,Goiás (GO),89
10/4/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 100,Cartão de Crédito,Maranhão (MA),59
10/4/2020,João Lira - 17278283926,Tablet,R$ 500,4,R$ 2.000,R$ 1.000,Cartão de Crédito,Mato Grosso (MT),54
10/4/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 300,Cartão de Crédito,Mato Grosso do Sul (MS),40
10/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Boleto,Minas Gerais (MG),61
10/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Boleto,Pará (PA),87
10/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,1,R$ 700,R$ 300,Boleto,Paraíba (PB),60
10/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,4,R$ 1.200,R$ 600,Cartão de Crédito,Paraná (PR),21
10/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 500,Boleto,Pernambuco (PE),92
10/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,8,R$ 5.600,R$ 2.400,Cartão de Crédito,Piauí (PI),6
10/4/2020,João Lira - 17278283926,Celular,R$ 300,8,R$ 2.400,R$ 1.100,Boleto,Rio de Janeiro (RJ),55
10/4/2020,João Lira - 17278283926,Tablet,R$ 500,3,R$ 1.500,R$ 400,Cartão de Crédito,Rio Grande do Norte (RN),79
10/4/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 800,Cartão de Crédito,Rio Grande do Sul (RS),69
10/4/2020,João Lira - 17278283926,Celular,R$ 300,3,R$ 900,R$ 500,Cartão de Crédito,Rondônia (RO),36
10/4/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 500,Boleto,Roraima (RR),68
10/4/2020,João Martins - 16337283762,Notebook,R$ 700,2,R$ 1.400,R$ 800,Cartão de Crédito,Santa Catarina (SC),3
10/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,São Paulo (SP),17
10/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,4,R$ 2.000,R$ 1.200,Cartão de Crédito,Sergipe (SE),94
10/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,6,R$ 4.200,R$ 1.100,Cartão de Crédito,Tocantins (TO),95
10/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,1,R$ 300,R$ 100,Boleto,Acre (AC),42
10/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Alagoas (AL),3
10/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 400,Boleto,Amapá (AP),88
10/4/2020,João Lira - 17278283926,Celular,R$ 300,2,R$ 600,R$ 300,Cartão de Crédito,Amazonas (AM),13
10/4/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Bahia (BA),12
10/4/2020,João Lira - 17278283926,Notebook,R$ 700,4,R$ 2.800,R$ 1.000,Cartão de Crédito,Ceará (CE),68
10/4/2020,João Martins - 16337283762,Celular,R$ 300,3,R$ 900,R$ 400,Boleto,Distrito Federal (DF),89
10/4/2020,João Martins - 16337283762,Tablet,R$ 500,1,R$ 500,R$ 300,Boleto,Espírito Santo (ES),8
10/4/2020,João Lira - 17278283926,Notebook,R$ 700,3,R$ 2.100,R$ 800,Boleto,Goiás (GO),57
11/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,5,R$ 1.500,R$ 900,Cartão de Crédito,Maranhão (MA),57
11/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Mato Grosso (MT),60
11/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Mato Grosso do Sul (MS),85
11/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,4,R$ 1.200,R$ 300,Cartão de Crédito,Minas Gerais (MG),70
11/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,7,R$ 3.500,R$ 800,Cartão de Crédito,Pará (PA),4
11/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 300,Cartão de Crédito,Paraíba (PB),30
11/4/2020,João Lira - 17278283926,Celular,R$ 300,7,R$ 2.100,R$ 1.100,Cartão de Crédito,Paraná (PR),39
11/4/2020,João Lira - 17278283926,Tablet,R$ 500,6,R$ 3.000,R$ 800,Cartão de Crédito,Pernambuco (PE),10
11/4/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Piauí (PI),74
11/4/2020,João Lira - 17278283926,Celular,R$ 300,2,R$ 600,R$ 300,Cartão de Crédito,Rio de Janeiro (RJ),71
11/4/2020,João Martins - 16337283762,Tablet,R$ 500,8,R$ 4.000,R$ 2.600,Cartão de Crédito,Rio Grande do Norte (RN),13
11/4/2020,João Martins - 16337283762,Notebook,R$ 700,9,R$ 6.300,R$ 1.600,Boleto,Rio Grande do Sul (RS),92
11/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,2,R$ 600,R$ 400,Cartão de Crédito,Rondônia (RO),4
11/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,4,R$ 2.000,R$ 800,Cartão de Crédito,Roraima (RR),82
11/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Santa Catarina (SC),12
11/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 500,Cartão de Crédito,São Paulo (SP),98
11/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Sergipe (SE),37
11/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,3,R$ 2.100,R$ 1.300,Cartão de Crédito,Tocantins (TO),42
11/4/2020,João Lira - 17278283926,Celular,R$ 300,8,R$ 2.400,R$ 1.100,Cartão de Crédito,Acre (AC),52
11/4/2020,João Lira - 17278283926,Tablet,R$ 500,3,R$ 1.500,R$ 400,Cartão de Crédito,Alagoas (AL),97
11/4/2020,João Lira - 17278283926,Notebook,R$ 700,8,R$ 5.600,R$ 2.000,Cartão de Crédito,Amapá (AP),36
11/4/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 300,Cartão de Crédito,Amazonas (AM),49
11/4/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 200,Boleto,Bahia (BA),29
11/4/2020,João Martins - 16337283762,Notebook,R$ 700,4,R$ 2.800,R$ 1.100,Cartão de Crédito,Ceará (CE),26
11/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,2,R$ 600,R$ 200,Cartão de Crédito,Distrito Federal (DF),92
11/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Espírito Santo (ES),83
11/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,4,R$ 2.800,R$ 1.600,Cartão de Crédito,Goiás (GO),71
11/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,2,R$ 600,R$ 300,Boleto,Maranhão (MA),8
11/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,4,R$ 2.000,R$ 1.000,Cartão de Crédito,Mato Grosso (MT),76
11/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,2,R$ 1.400,R$ 600,Cartão de Crédito,Mato Grosso do Sul (MS),53
11/4/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 200,Cartão de Crédito,Minas Gerais (MG),43
11/4/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 500,Boleto,Pará (PA),83
11/4/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 800,Cartão de Crédito,Paraíba (PB),94
11/4/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 200,Cartão de Crédito,Paraná (PR),6
11/4/2020,João Lira - 17278283926,Tablet,R$ 500,3,R$ 1.500,R$ 700,Boleto,Pernambuco (PE),48
11/4/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 500,Cartão de Crédito,Piauí (PI),27
12/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,1,R$ 300,R$ 100,Boleto,Rio de Janeiro (RJ),27
12/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 600,Cartão de Crédito,Rio Grande do Norte (RN),53
12/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Rio Grande do Sul (RS),20
12/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,6,R$ 1.800,R$ 800,Boleto,Rondônia (RO),20
12/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,6,R$ 3.000,R$ 700,Boleto,Roraima (RR),66
12/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,8,R$ 5.600,R$ 3.400,Cartão de Crédito,Santa Catarina (SC),6
12/4/2020,João Lira - 17278283926,Celular,R$ 300,2,R$ 600,R$ 200,Cartão de Crédito,São Paulo (SP),45
12/4/2020,João Lira - 17278283926,Tablet,R$ 500,4,R$ 2.000,R$ 500,Boleto,Sergipe (SE),81
12/4/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Tocantins (TO),81
12/4/2020,João Lira - 17278283926,Celular,R$ 300,4,R$ 1.200,R$ 600,Cartão de Crédito,Bahia (BA),33
12/4/2020,João Lira - 17278283926,Tablet,R$ 500,9,R$ 4.500,R$ 2.300,Boleto,Ceará (CE),19
12/4/2020,João Martins - 16337283762,Notebook,R$ 700,6,R$ 4.200,R$ 1.600,Cartão de Crédito,Distrito Federal (DF),87
12/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,4,R$ 1.200,R$ 700,Cartão de Crédito,Espírito Santo (ES),74
12/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Goiás (GO),67
12/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Maranhão (MA),14
12/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Mato Grosso (MT),74
12/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 500,Cartão de Crédito,Mato Grosso do Sul (MS),86
12/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Minas Gerais (MG),15
12/4/2020,João Lira - 17278283926,Celular,R$ 300,6,R$ 1.800,R$ 700,Cartão de Crédito,Pará (PA),17
12/4/2020,João Lira - 17278283926,Tablet,R$ 500,5,R$ 2.500,R$ 500,Boleto,Paraíba (PB),46
12/4/2020,João Lira - 17278283926,Notebook,R$ 700,7,R$ 4.900,R$ 2.100,Boleto,Paraná (PR),40
12/4/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Boleto,Pernambuco (PE),83
12/4/2020,João Lira - 17278283926,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Piauí (PI),70
12/4/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Rio de Janeiro (RJ),52
12/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Rio Grande do Norte (RN),99
12/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 500,Cartão de Crédito,Rio Grande do Sul (RS),36
12/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,6,R$ 4.200,R$ 1.400,Boleto,Rondônia (RO),89
12/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Roraima (RR),39
12/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,3,R$ 1.500,R$ 400,Boleto,Santa Catarina (SC),76
12/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,2,R$ 1.400,R$ 300,Cartão de Crédito,São Paulo (SP),70
12/4/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Sergipe (SE),49
12/4/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Tocantins (TO),1
12/4/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Acre (AC),79
12/4/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 200,Boleto,Alagoas (AL),51
12/4/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 400,Cartão de Crédito,Amapá (AP),15
12/4/2020,João Martins - 16337283762,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Amazonas (AM),33
13/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,6,R$ 1.800,R$ 600,Cartão de Crédito,Bahia (BA),85
13/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,4,R$ 2.000,R$ 1.300,Boleto,Ceará (CE),21
13/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,4,R$ 2.800,R$ 1.100,Cartão de Crédito,Distrito Federal (DF),57
13/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 200,Cartão de Crédito,Espírito Santo (ES),22
13/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 600,Cartão de Crédito,Goiás (GO),26
13/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,2,R$ 1.400,R$ 300,Cartão de Crédito,Maranhão (MA),36
13/4/2020,João Lira - 17278283926,Celular,R$ 300,4,R$ 1.200,R$ 600,Cartão de Crédito,Mato Grosso (MT),71
13/4/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Mato Grosso do Sul (MS),70
13/4/2020,João Lira - 17278283926,Notebook,R$ 700,6,R$ 4.200,R$ 1.700,Cartão de Crédito,Minas Gerais (MG),97
13/4/2020,João Lira - 17278283926,Celular,R$ 300,5,R$ 1.500,R$ 900,Cartão de Crédito,Pará (PA),77
13/4/2020,João Lira - 17278283926,Tablet,R$ 500,6,R$ 3.000,R$ 1.600,Cartão de Crédito,Paraíba (PB),39
13/4/2020,João Martins - 16337283762,Notebook,R$ 700,8,R$ 5.600,R$ 2.800,Cartão de Crédito,Paraná (PR),63
13/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,6,R$ 1.800,R$ 800,Cartão de Crédito,Pernambuco (PE),92
13/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,4,R$ 2.000,R$ 1.100,Boleto,Piauí (PI),71
13/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,6,R$ 4.200,R$ 1.500,Cartão de Crédito,Rio de Janeiro (RJ),90
13/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 500,Cartão de Crédito,Rio Grande do Norte (RN),55
13/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 100,Cartão de Crédito,Rio Grande do Sul (RS),46
13/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,7,R$ 4.900,R$ 3.100,Boleto,Rondônia (RO),44
13/4/2020,João Lira - 17278283926,Celular,R$ 300,9,R$ 2.700,R$ 700,Boleto,Roraima (RR),98
13/4/2020,João Lira - 17278283926,Tablet,R$ 500,7,R$ 3.500,R$ 2.000,Boleto,Santa Catarina (SC),70
13/4/2020,João Lira - 17278283926,Notebook,R$ 700,5,R$ 3.500,R$ 1.100,Cartão de Crédito,São Paulo (SP),18
13/4/2020,João Lira - 17278283926,Celular,R$ 300,2,R$ 600,R$ 300,Cartão de Crédito,Sergipe (SE),49
13/4/2020,João Martins - 16337283762,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Tocantins (TO),46
13/4/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 300,Cartão de Crédito,Bahia (BA),69
13/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Ceará (CE),92
13/4/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,4,R$ 2.000,R$ 500,Cartão de Crédito,Distrito Federal (DF),4
13/4/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,3,R$ 2.100,R$ 600,Boleto,Espírito Santo (ES),51
13/4/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 300,Cartão de Crédito,Goiás (GO),1
13/4/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Maranhão (MA),34
13/4/2020,Diego Amorim - 13201937281,Notebook,R$ 700,2,R$ 1.400,R$ 400,Boleto,Mato Grosso (MT),99
13/4/2020,João Lira - 17278283926,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Mato Grosso do Sul (MS),5
13/4/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 100,Cartão de Crédito,Minas Gerais (MG),47
13/4/2020,João Lira - 17278283926,Notebook,R$ 700,4,R$ 2.800,R$ 900,Cartão de Crédito,Pará (PA),28
13/4/2020,João Lira - 17278283926,Celular,R$ 300,3,R$ 900,R$ 600,Cartão de Crédito,Paraíba (PB),64
13/4/2020,João Lira - 17278283926,Tablet,R$ 500,3,R$ 1.500,R$ 400,Boleto,Paraná (PR),84
13/4/2020,João Martins - 16337283762,Notebook,R$ 700,1,R$ 700,R$ 400,Boleto,Pernambuco (PE),92
14/4/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Piauí (PI),11
